6000	 -6000	 1050	 1550	 1	 0	 1	  0.8521	 1
-6000	 6000	 1050	 300	 1	 0	 0	  1.3993	 1
-6000	 6000	 1050	 1800	 0	 1	 0	  1.2139	 2
6000	 -6000	 1050	 1550	 1	 0	 0	  2.7644	 1
12000	 -6000	 1050	 1550	 0	 0	 0	  2.9547	 1
12000	 -6000	 1050	 1550	 0	 1	 0	  1.7786	 2
12000	 -12000	 1050	 1050	 0	 1	 0	  1.7649	 1
12000	 -12000	 1050	 550	 0	 0	 0	  4.0184	 2
12000	 -12000	 1050	 300	 0	 1	 1	  0.5060	 2
12000	 -12000	 1050	 800	 0	 0	 1	  2.0500	 1
-12000	 6000	 1050	 1300	 1	 0	 0	  2.1789	 2
12000	 -6000	 1050	 1800	 0	 1	 1	  0.3836	 1
12000	 -6000	 1050	 1050	 0	 0	 0	  1.0680	 1
-12000	 6000	 1050	 1050	 1	 0	 1	  0.8579	 2
12000	 -12000	 1050	 1300	 1	 0	 1	  3.5418	 2
-12000	 12000	 1050	 1050	 1	 0	 0	  6.0233	 1
6000	 -6000	 1050	 800	 0	 0	 0	  1.0234	 1
12000	 -12000	 1050	 1800	 1	 0	 1	  0.6129	 1
12000	 -12000	 1050	 550	 0	 1	 1	  2.5435	 1
-6000	 6000	 1050	 1550	 0	 1	 0	  3.6930	 2
-12000	 12000	 1050	 1550	 0	 0	 0	  1.0444	 2
-12000	 6000	 1050	 550	 0	 0	 0	  2.7649	 2
-12000	 12000	 1050	 550	 0	 0	 1	  0.5346	 1
-12000	 12000	 1050	 550	 0	 0	 1	  0.7486	 2
-6000	 6000	 1050	 800	 1	 0	 1	  2.4701	 2
-12000	 12000	 1050	 300	 0	 0	 0	  1.0320	 1
12000	 -12000	 1050	 1550	 0	 1	 0	  2.2330	 2
12000	 -12000	 1050	 1550	 0	 0	 1	  2.7233	 1
-6000	 6000	 1050	 800	 0	 1	 0	  0.9054	 2
6000	 -6000	 1050	 800	 1	 0	 0	  0.7068	 1
12000	 -6000	 1050	 800	 0	 1	 1	  3.9266	 1
-12000	 12000	 1050	 300	 0	 0	 1	  1.0170	 2
6000	 -6000	 1050	 1550	 0	 1	 1	  0.7616	 1
-12000	 12000	 1050	 1550	 1	 0	 1	  6.8135	 2
-12000	 6000	 1050	 1300	 0	 1	 1	  0.5290	 1
-12000	 12000	 1050	 1050	 0	 0	 0	  1.1630	 2
-6000	 6000	 1050	 1550	 1	 0	 0	  4.0752	 1
-12000	 12000	 1050	 1300	 0	 0	 0	  0.5037	 1
-12000	 6000	 1050	 1800	 0	 0	 0	  0.5502	 2
12000	 -12000	 1050	 300	 0	 0	 1	  1.4802	 2
-12000	 6000	 1050	 1050	 1	 0	 0	  1.8501	 1
6000	 -6000	 1050	 1300	 1	 0	 0	  5.6396	 2
6000	 -6000	 1050	 1800	 0	 1	 1	  0.7782	 1
-12000	 6000	 1050	 1300	 1	 0	 1	  5.5155	 1
-6000	 6000	 1050	 1050	 0	 1	 1	  2.1528	 1
-6000	 6000	 1050	 300	 1	 0	 1	  0.6238	 2
12000	 -12000	 1050	 1300	 0	 0	 1	  2.2162	 2
-12000	 6000	 1050	 300	 1	 0	 1	  0.7770	 2
12000	 -6000	 1050	 1300	 1	 0	 0	  5.1555	 1
12000	 -6000	 1050	 1550	 0	 0	 1	  3.8016	 1
-6000	 6000	 1050	 1800	 0	 0	 0	  1.7867	 1
12000	 -6000	 1050	 1550	 0	 1	 0	  3.0608	 2
12000	 -6000	 1050	 300	 0	 0	 1	  3.7809	 2
12000	 -6000	 1050	 800	 1	 0	 0	  0.7856	 1
-12000	 12000	 1050	 1800	 1	 0	 0	  4.8303	 1
-12000	 12000	 1050	 1800	 0	 0	 1	  0.3827	 1
6000	 -6000	 1050	 1050	 0	 1	 0	  4.4898	 1
12000	 -6000	 1050	 1800	 0	 1	 0	  2.0699	 1
-12000	 6000	 1050	 1300	 0	 1	 1	  3.2629	 1
-12000	 12000	 1050	 1050	 0	 1	 0	  0.3806	 2
6000	 -6000	 1050	 300	 0	 0	 0	  1.1792	 1
12000	 -12000	 1050	 1800	 1	 0	 0	  2.5032	 1
6000	 -6000	 1050	 300	 0	 1	 1	  1.3069	 2
-12000	 12000	 1050	 1550	 0	 1	 1	  1.8321	 1
-6000	 6000	 1050	 300	 0	 1	 0	  0.5014	 1
-6000	 6000	 1050	 1550	 1	 0	 1	  1.0116	 2
-6000	 6000	 1050	 800	 0	 0	 1	  0.4916	 1
-12000	 12000	 1050	 800	 0	 0	 0	  2.7799	 1
12000	 -6000	 1050	 550	 0	 0	 1	  0.3396	 2
-6000	 6000	 1050	 1300	 1	 0	 0	  0.8801	 1
-12000	 6000	 1050	 300	 0	 0	 0	  0.2901	 1
-6000	 6000	 1050	 1800	 1	 0	 0	  3.0658	 1
12000	 -6000	 1050	 1300	 1	 0	 0	  1.8621	 1
12000	 -6000	 1050	 550	 1	 0	 0	  0.3564	 1
6000	 -6000	 1050	 1050	 1	 0	 1	  4.6678	 1
-6000	 6000	 1050	 550	 1	 0	 0	  2.3889	 1
-12000	 6000	 1050	 1050	 0	 0	 1	  5.6788	 1
6000	 -6000	 1050	 1550	 1	 0	 0	  0.4075	 1
-12000	 6000	 1050	 1550	 0	 1	 1	  0.3338	 1
12000	 -12000	 1050	 800	 0	 0	 0	  0.3177	 1
6000	 -6000	 1050	 1300	 1	 0	 1	  1.9669	 2
12000	 -12000	 1050	 1050	 0	 1	 1	  2.9306	 2
12000	 -12000	 1050	 550	 0	 0	 1	  0.8317	 2
-12000	 12000	 1050	 800	 0	 1	 0	  0.8402	 2
-6000	 6000	 1050	 1050	 0	 0	 0	  1.7051	 2
6000	 -6000	 1050	 1800	 0	 0	 0	  1.5582	 1
12000	 -6000	 1050	 1800	 1	 0	 0	  1.7184	 1
-12000	 12000	 1050	 1550	 0	 1	 0	  0.6074	 2
-12000	 12000	 1050	 1800	 1	 0	 0	  2.3047	 1
6000	 -6000	 1050	 1800	 0	 0	 1	  0.7707	 1
6000	 -6000	 1050	 300	 1	 0	 0	  0.3459	 1
6000	 -6000	 1050	 1300	 0	 0	 1	  2.0392	 2
-12000	 6000	 1050	 1550	 1	 0	 0	  0.2686	 2
6000	 -6000	 1050	 1050	 1	 0	 0	  0.3602	 1
6000	 -6000	 1050	 1050	 1	 0	 0	  0.7809	 1
-12000	 12000	 1050	 1800	 0	 0	 0	  1.3452	 1
12000	 -6000	 1050	 1050	 1	 0	 0	  0.9642	 1
-6000	 6000	 1050	 1550	 0	 1	 1	  1.1213	 1
-6000	 6000	 1050	 800	 1	 0	 0	  1.8656	 1
-12000	 12000	 1050	 1800	 0	 1	 1	  0.3231	 1
12000	 -6000	 1050	 1550	 1	 0	 0	  0.4232	 1
12000	 -6000	 1050	 1550	 1	 0	 1	  1.0724	 1
-12000	 12000	 1050	 1300	 1	 0	 1	  1.8589	 1
-12000	 12000	 1050	 550	 1	 0	 0	  0.3629	 1
-12000	 12000	 1050	 1050	 0	 0	 0	  2.8546	 2
-12000	 6000	 1050	 550	 0	 1	 0	  1.1600	 1
12000	 -12000	 1050	 1050	 0	 0	 1	  3.2870	 2
-6000	 6000	 1050	 550	 1	 0	 0	  0.8369	 1
12000	 -12000	 1050	 1550	 0	 1	 1	  0.3685	 1
12000	 -12000	 1050	 550	 1	 0	 1	  1.0255	 2
6000	 -6000	 1050	 1300	 1	 0	 1	  0.5441	 2
12000	 -6000	 1050	 1800	 0	 0	 1	  0.9010	 1
-6000	 6000	 1050	 800	 0	 1	 1	  3.6664	 1
6000	 -6000	 1050	 1050	 0	 0	 1	  1.1341	 2
-12000	 6000	 1050	 800	 0	 0	 1	  1.4599	 1
6000	 -6000	 1050	 300	 1	 0	 1	  0.6366	 2
-6000	 6000	 1050	 800	 0	 0	 1	  0.3736	 2
-6000	 6000	 1050	 300	 0	 1	 0	  0.2227	 1
12000	 -12000	 1050	 1300	 1	 0	 0	  0.3135	 1
6000	 -6000	 1050	 550	 1	 0	 0	  0.4703	 1
12000	 -12000	 1050	 1050	 0	 0	 0	  0.3044	 1
-12000	 6000	 1050	 800	 0	 1	 1	  0.4434	 2
12000	 -12000	 1050	 1300	 0	 0	 0	  1.7688	 1
-12000	 6000	 1050	 800	 0	 1	 0	  0.4086	 2
6000	 -6000	 1050	 1550	 0	 1	 1	  0.3028	 1
12000	 -6000	 1050	 800	 0	 0	 0	  1.5353	 1
-12000	 12000	 1050	 1300	 0	 0	 1	  1.0621	 1
-12000	 6000	 1050	 1300	 0	 1	 0	  0.2371	 2
-12000	 6000	 1050	 1800	 1	 0	 1	  0.0467	 1
6000	 -6000	 1050	 1800	 1	 0	 0	  2.1643	 1
