-12000	 6000	 1050	 1550	 0	 1	 0	  0.3462	 2
6000	 -6000	 1050	 1550	 1	 0	 0	  0.6397	 2
12000	 -12000	 1050	 550	 1	 0	 0	  0.2806	 1
6000	 -6000	 1050	 1800	 1	 0	 0	  0.3967	 2
-6000	 6000	 1050	 300	 0	 1	 0	  0.4196	 1
-6000	 6000	 1050	 800	 1	 0	 1	  0.5145	 2
-12000	 6000	 1050	 800	 1	 0	 1	  0.7039	 2
-12000	 6000	 1050	 1050	 1	 0	 0	  1.8325	 1
6000	 -6000	 1050	 300	 0	 1	 1	  0.4127	 2
12000	 -12000	 1050	 550	 1	 0	 1	  0.4230	 2
12000	 -6000	 1050	 1050	 1	 0	 0	  0.7066	 2
-6000	 6000	 1050	 800	 1	 0	 0	  0.3623	 1
12000	 -12000	 1050	 1800	 1	 0	 0	  0.6201	 2
12000	 -12000	 1050	 1550	 0	 1	 1	  0.7865	 1
12000	 -12000	 1050	 1300	 1	 0	 0	  0.3912	 2
12000	 -12000	 1050	 1800	 0	 1	 0	  0.1839	 2
6000	 -6000	 1050	 1050	 0	 1	 0	  0.4320	 2
12000	 -12000	 1050	 1300	 1	 0	 1	  0.2773	 2
-6000	 6000	 1050	 1300	 1	 0	 1	  0.4161	 2
-12000	 12000	 1050	 1550	 1	 0	 1	  0.5811	 1
6000	 -6000	 1050	 1550	 0	 1	 0	  0.3921	 2
-12000	 12000	 1050	 550	 1	 0	 0	  0.3256	 1
-12000	 6000	 1050	 1550	 1	 0	 0	  0.5997	 2
12000	 -6000	 1050	 550	 0	 1	 1	  0.3303	 2
12000	 -12000	 1050	 800	 0	 1	 0	  0.2592	 1
-6000	 6000	 1050	 550	 0	 1	 0	  0.4431	 1
6000	 -6000	 1050	 550	 0	 1	 0	  0.5325	 2
6000	 -6000	 1050	 550	 0	 1	 1	  0.0634	 2
-12000	 12000	 1050	 1550	 0	 1	 1	  0.3348	 1
12000	 -6000	 1050	 1300	 1	 0	 0	  1.7097	 2
6000	 -6000	 1050	 1050	 1	 0	 1	  0.4741	 1
-12000	 12000	 1050	 1050	 0	 1	 1	  2.5658	 1
-12000	 6000	 1050	 300	 1	 0	 1	  0.3200	 2
12000	 -6000	 1050	 1800	 0	 1	 0	  0.3371	 2
-6000	 6000	 1050	 1550	 1	 0	 0	  0.4012	 2
6000	 -6000	 1050	 1550	 0	 1	 0	  0.5199	 2
6000	 -6000	 1050	 800	 1	 0	 1	  0.3476	 1
-12000	 12000	 1050	 1050	 1	 0	 1	  0.7185	 2
6000	 -6000	 1050	 1550	 1	 0	 1	  1.7598	 1
-6000	 6000	 1050	 1550	 0	 1	 1	  1.1802	 2
6000	 -6000	 1050	 1300	 1	 0	 1	  0.1556	 2
12000	 -6000	 1050	 1800	 0	 1	 1	  0.3851	 1
12000	 -6000	 1050	 1550	 0	 1	 0	  0.4380	 2
6000	 -6000	 1050	 1050	 0	 1	 0	  0.5199	 2
12000	 -12000	 1050	 1550	 0	 1	 1	  0.4906	 1
