-6000	 6000	 1050	 550	 1	 0	 0	  0.6737	 1
-6000	 6000	 1050	 550	 0	 1	 1	  0.6995	 1
-6000	 6000	 1050	 800	 0	 1	 0	  0.8595	 1
-12000	 12000	 1050	 300	 1	 0	 0	  0.5054	 1
-12000	 12000	 1050	 300	 0	 0	 0	  0.5261	 1
-12000	 6000	 1050	 1800	 1	 0	 0	  4.4166	 2
6000	 -6000	 1050	 1550	 1	 0	 0	  2.6012	 2
12000	 -12000	 1050	 1300	 1	 0	 0	  0.8097	 2
-12000	 6000	 1050	 1300	 0	 0	 1	  1.4707	 2
-12000	 6000	 1050	 300	 0	 1	 0	  0.4076	 1
12000	 -6000	 1050	 1300	 0	 0	 0	  0.8350	 1
12000	 -12000	 1050	 1050	 1	 0	 0	  0.7674	 2
12000	 -6000	 1050	 1550	 1	 0	 0	  0.4725	 1
-12000	 6000	 1050	 800	 0	 0	 1	  0.9325	 2
12000	 -12000	 1050	 1050	 0	 0	 0	  0.5110	 2
-12000	 6000	 1050	 800	 0	 0	 0	  1.4326	 1
12000	 -6000	 1050	 800	 0	 1	 1	  0.6075	 2
-12000	 12000	 1050	 1300	 0	 0	 0	  0.6617	 1
-12000	 12000	 1050	 1050	 0	 1	 1	  0.6596	 2
6000	 -6000	 1050	 300	 1	 0	 0	  0.4407	 1
6000	 -6000	 1050	 1800	 0	 0	 0	  0.5574	 1
12000	 -6000	 1050	 800	 1	 0	 0	  0.4767	 1
-12000	 6000	 1050	 300	 0	 1	 1	  0.5770	 2
-12000	 6000	 1050	 1550	 1	 0	 1	  0.9925	 1
-6000	 6000	 1050	 1550	 1	 0	 1	  1.7172	 1
-6000	 6000	 1050	 1300	 0	 0	 0	  0.4730	 1
-12000	 12000	 1050	 1050	 1	 0	 1	  0.4220	 2
6000	 -6000	 1050	 300	 0	 1	 0	  0.6244	 1
12000	 -12000	 1050	 300	 0	 0	 0	  0.5990	 1
-12000	 6000	 1050	 300	 1	 0	 0	  0.7370	 1
-6000	 6000	 1050	 1300	 0	 0	 1	  0.8255	 1
