6000	 -6000	 2550	 2550	 0	 0	 0	  0.5172	 2
-12000	 6000	 2550	 4050	 0	 0	 0	  0.6519	 1
-6000	 6000	 2550	 2550	 0	 0	 0	  0.5081	 1
12000	 -6000	 2550	 4800	 0	 0	 0	  1.5556	 2
-6000	 6000	 2550	 1050	 0	 0	 1	  1.0449	 2
6000	 -6000	 2550	 1050	 0	 0	 1	  1.1410	 1
12000	 -6000	 2550	 1800	 0	 0	 0	  1.2143	 1
-12000	 12000	 2550	 4800	 0	 0	 0	  0.7704	 2
12000	 -6000	 2550	 1800	 0	 0	 0	  0.4786	 2
6000	 -6000	 2550	 1800	 0	 0	 0	  1.4010	 2
12000	 -6000	 2550	 2550	 0	 0	 1	  1.0984	 1
6000	 -6000	 2550	 4050	 0	 0	 1	  0.8184	 1
12000	 -6000	 2550	 300	 0	 0	 0	  0.6266	 1
-12000	 6000	 2550	 3300	 0	 0	 0	  1.2478	 1
-12000	 6000	 2550	 3300	 0	 0	 0	  0.7226	 2
-12000	 6000	 2550	 1050	 0	 0	 0	  0.3606	 1
6000	 -6000	 2550	 4050	 0	 0	 0	  1.3440	 1
12000	 -12000	 2550	 1800	 0	 0	 0	  1.4726	 1
-12000	 6000	 2550	 1800	 0	 0	 1	  0.4332	 2
12000	 -12000	 2550	 4800	 0	 0	 0	  0.4938	 2
6000	 -6000	 2550	 2550	 0	 0	 0	  2.4326	 1
-6000	 6000	 2550	 1800	 0	 0	 1	  1.2022	 2
-12000	 6000	 2550	 4800	 0	 0	 0	  1.6406	 1
6000	 -6000	 2550	 4050	 0	 0	 1	  3.7921	 2
12000	 -6000	 2550	 300	 0	 0	 0	  0.5295	 1
12000	 -12000	 2550	 1050	 0	 0	 0	  0.5182	 1
-6000	 6000	 2550	 3300	 0	 0	 0	  1.6625	 1
-12000	 6000	 2550	 1800	 0	 0	 1	 10.1585	 2
-12000	 12000	 2550	 2550	 0	 0	 0	  0.6634	 2
12000	 -6000	 2550	 2550	 0	 0	 0	  2.5144	 2
-12000	 6000	 2550	 3300	 0	 0	 1	  0.6921	 2
6000	 -6000	 2550	 4050	 0	 0	 1	  0.8659	 2
12000	 -6000	 2550	 1050	 0	 0	 1	  3.0620	 2
12000	 -6000	 2550	 4050	 0	 0	 1	  0.4148	 2
-12000	 6000	 2550	 1050	 0	 0	 1	  0.6894	 2
-12000	 12000	 2550	 4050	 0	 0	 1	  3.6922	 1
12000	 -12000	 2550	 300	 0	 0	 1	  0.6735	 2
-12000	 12000	 2550	 1800	 0	 0	 1	  0.5658	 1
-12000	 12000	 2550	 300	 0	 0	 0	  0.3172	 1
6000	 -6000	 2550	 1050	 0	 0	 0	  0.5430	 2
-6000	 6000	 2550	 2550	 0	 0	 0	  1.1373	 1
12000	 -12000	 2550	 2550	 0	 0	 1	  1.0764	 1
6000	 -6000	 2550	 2550	 0	 0	 1	  0.5053	 2
-6000	 6000	 2550	 4800	 0	 0	 0	  1.3728	 1
12000	 -6000	 2550	 2550	 0	 0	 0	  0.6852	 1
6000	 -6000	 2550	 3300	 0	 0	 1	  0.3573	 1
-12000	 6000	 2550	 1800	 0	 0	 1	  0.4557	 2
6000	 -6000	 2550	 4800	 0	 0	 1	  0.5531	 1
12000	 -6000	 2550	 300	 0	 0	 1	  0.4312	 2
12000	 -6000	 2550	 1050	 0	 0	 1	  3.6510	 1
6000	 -6000	 2550	 1800	 0	 0	 1	  0.8427	 2
-12000	 12000	 2550	 4800	 0	 0	 0	  0.3263	 1
12000	 -6000	 2550	 300	 0	 0	 1	  0.4905	 2
6000	 -6000	 2550	 1800	 0	 0	 0	  0.4518	 1
-6000	 6000	 2550	 3300	 0	 0	 1	  0.4951	 2
12000	 -12000	 2550	 1050	 0	 0	 1	  0.8938	 2
6000	 -6000	 2550	 1800	 0	 0	 1	  1.2581	 2
12000	 -12000	 2550	 300	 0	 0	 0	  0.7616	 1
-12000	 6000	 2550	 4800	 0	 0	 0	  1.1028	 1
6000	 -6000	 2550	 3300	 0	 0	 0	  1.1278	 2
6000	 -6000	 2550	 2550	 0	 0	 0	  0.8169	 2
-12000	 6000	 2550	 3300	 0	 0	 0	  1.2248	 1
-12000	 12000	 2550	 4800	 0	 0	 1	  1.0026	 2
6000	 -6000	 2550	 4800	 0	 0	 0	  0.5440	 1
12000	 -6000	 2550	 300	 0	 0	 1	  0.7667	 2
-6000	 6000	 2550	 1050	 0	 0	 0	  1.2080	 1
-12000	 6000	 2550	 3300	 0	 0	 0	  1.3780	 1
6000	 -6000	 2550	 4050	 0	 0	 0	  0.8537	 2
12000	 -6000	 2550	 4800	 0	 0	 0	  1.1321	 1
-12000	 12000	 2550	 4800	 0	 0	 0	  3.2124	 2
6000	 -6000	 2550	 4050	 0	 0	 1	  2.4398	 1
-12000	 6000	 2550	 4050	 0	 0	 0	  0.5061	 1
-12000	 12000	 2550	 1800	 0	 0	 0	  0.8466	 2
6000	 -6000	 2550	 3300	 0	 0	 1	  0.3522	 1
6000	 -6000	 2550	 1050	 0	 0	 0	  1.1029	 1
-6000	 6000	 2550	 300	 0	 0	 1	  1.6943	 2
6000	 -6000	 2550	 4050	 0	 0	 0	  0.5580	 2
12000	 -12000	 2550	 4800	 0	 0	 0	  1.3702	 1
-12000	 6000	 2550	 1050	 0	 0	 1	  7.1451	 2
12000	 -12000	 2550	 3300	 0	 0	 1	  0.4132	 1
12000	 -12000	 2550	 1800	 0	 0	 0	  0.5505	 1
-6000	 6000	 2550	 4050	 0	 0	 1	  0.4226	 2
-6000	 6000	 2550	 4800	 0	 0	 0	  0.4850	 2
12000	 -12000	 2550	 4800	 0	 0	 1	  2.1015	 2
-6000	 6000	 2550	 1800	 0	 0	 1	  4.7100	 2
12000	 -6000	 2550	 3300	 0	 0	 0	  0.3593	 2
-12000	 12000	 2550	 1050	 0	 0	 0	  0.4726	 1
6000	 -6000	 2550	 300	 0	 0	 0	  3.4644	 2
12000	 -6000	 2550	 4800	 0	 0	 0	 16.2010	 2
12000	 -12000	 2550	 1050	 0	 0	 1	  5.5944	 1
-12000	 6000	 2550	 300	 0	 0	 1	 10.6095	 1
-12000	 12000	 2550	 3300	 0	 0	 0	  0.8497	 1
12000	 -12000	 2550	 2550	 0	 0	 0	  0.9699	 1
-6000	 6000	 2550	 2550	 0	 0	 1	  8.6597	 1
-12000	 12000	 2550	 1800	 0	 0	 1	  0.6950	 2
12000	 -6000	 2550	 2550	 0	 0	 1	  0.1569	 1
-12000	 12000	 2550	 1050	 0	 0	 1	  2.1832	 1
-6000	 6000	 2550	 2550	 0	 0	 0	  1.8219	 2
6000	 -6000	 2550	 3300	 0	 0	 1	  2.8678	 1
12000	 -6000	 2550	 4050	 0	 0	 0	  1.1939	 1
12000	 -6000	 2550	 2550	 0	 0	 0	  0.8784	 2
