12000	 -12000	 1050	 1050	 1	 0	 0	  0.9457	 1
-12000	 12000	 1050	 550	 1	 0	 1	  0.5136	 2
-6000	 6000	 1050	 800	 0	 0	 0	  2.3141	 2
-12000	 6000	 1050	 1050	 0	 0	 1	  1.4682	 2
-12000	 12000	 1050	 1550	 0	 0	 1	  1.8821	 1
6000	 -6000	 1050	 1300	 0	 0	 0	  1.2589	 1
-6000	 6000	 1050	 1800	 0	 1	 1	  0.7881	 1
-12000	 6000	 1050	 800	 0	 0	 1	  0.9513	 1
-12000	 6000	 1050	 1800	 0	 1	 1	  0.7084	 1
-12000	 6000	 1050	 1550	 0	 0	 0	  0.4906	 2
12000	 -12000	 1050	 1300	 0	 0	 1	  0.3146	 1
12000	 -6000	 1050	 1800	 0	 0	 0	  0.5841	 1
-6000	 12000	 1050	 800	 0	 0	 0	  0.6643	 1
6000	 -12000	 1050	 1050	 1	 0	 0	  1.0304	 2
-6000	 6000	 1050	 300	 1	 0	 0	  0.8028	 1
12000	 -12000	 1050	 800	 0	 0	 0	  0.5322	 1
-12000	 12000	 1050	 300	 0	 0	 0	  0.5539	 1
6000	 -12000	 1050	 1550	 1	 0	 1	  0.8244	 1
-6000	 12000	 1050	 800	 0	 1	 0	  0.3226	 2
-6000	 12000	 1050	 1800	 1	 0	 0	  1.4836	 2
-6000	 6000	 1050	 550	 0	 1	 1	  1.1127	 1
12000	 -6000	 1050	 300	 0	 1	 0	  0.3463	 1
6000	 -6000	 1050	 550	 1	 0	 0	  1.9945	 1
12000	 -12000	 1050	 1550	 0	 1	 1	  0.9347	 1
-6000	 12000	 1050	 300	 0	 1	 0	  2.5440	 1
-6000	 6000	 1050	 1300	 1	 0	 0	  1.7269	 2
-6000	 6000	 1050	 1800	 1	 0	 1	  2.5612	 1
6000	 -12000	 1050	 800	 1	 0	 1	  0.8424	 2
-6000	 12000	 1050	 1300	 0	 0	 1	  0.9263	 2
6000	 -12000	 1050	 300	 0	 0	 0	  0.5719	 1
6000	 -12000	 1050	 300	 1	 0	 1	  0.7509	 2
12000	 -6000	 1050	 1550	 0	 0	 0	  0.3926	 2
6000	 -12000	 1050	 1300	 0	 0	 1	  0.4496	 1
6000	 -6000	 1050	 1050	 1	 0	 0	  0.4433	 2
-12000	 6000	 1050	 800	 1	 0	 0	  1.9891	 1
6000	 -12000	 1050	 1550	 0	 1	 1	  3.0654	 1
-6000	 6000	 1050	 1800	 0	 1	 1	  2.5792	 1
12000	 -12000	 1050	 800	 0	 1	 0	  0.9471	 2
12000	 -12000	 1050	 1800	 0	 0	 1	  0.3550	 1
-12000	 6000	 1050	 1300	 0	 0	 1	  0.4802	 2
12000	 -12000	 1050	 1300	 1	 0	 1	  1.8861	 1
12000	 -12000	 1050	 1050	 0	 1	 0	  2.0090	 2
-6000	 6000	 1050	 800	 0	 0	 0	  3.1328	 2
-12000	 6000	 1050	 550	 1	 0	 0	  0.4314	 1
-12000	 12000	 1050	 550	 0	 0	 1	  0.9841	 1
12000	 -12000	 1050	 800	 1	 0	 1	  0.5195	 2
-6000	 12000	 1050	 1300	 1	 0	 1	  1.2279	 2
-12000	 6000	 1050	 800	 0	 1	 0	  1.3440	 1
12000	 -12000	 1050	 550	 0	 0	 1	  1.3162	 2
12000	 -6000	 1050	 800	 0	 1	 1	  3.4411	 2
-6000	 6000	 1050	 1300	 0	 1	 1	  0.4291	 1
-6000	 6000	 1050	 800	 0	 0	 1	  2.3443	 1
-6000	 6000	 1050	 550	 0	 0	 0	  0.3367	 2
-12000	 12000	 1050	 1300	 0	 1	 1	  3.2142	 2
12000	 -6000	 1050	 550	 0	 0	 1	  0.5102	 2
-6000	 6000	 1050	 550	 1	 0	 0	  3.7825	 2
12000	 -6000	 1050	 1050	 0	 1	 1	  0.3763	 2
12000	 -6000	 1050	 1300	 1	 0	 0	  1.7166	 1
6000	 -12000	 1050	 800	 1	 0	 0	  0.6645	 1
-6000	 12000	 1050	 1050	 1	 0	 0	  0.8446	 1
12000	 -12000	 1050	 1050	 1	 0	 0	  0.6160	 1
-12000	 12000	 1050	 1300	 1	 0	 1	  1.3616	 2
-6000	 12000	 1050	 1800	 0	 1	 0	  1.5955	 1
-12000	 6000	 1050	 1800	 0	 0	 0	  2.2899	 1
12000	 -12000	 1050	 1550	 0	 0	 1	  1.3640	 1
-6000	 12000	 1050	 1050	 1	 0	 0	  0.5398	 1
6000	 -12000	 1050	 800	 0	 0	 1	  0.5551	 1
-12000	 6000	 1050	 1300	 1	 0	 1	  1.5532	 1
-12000	 6000	 1050	 1550	 0	 1	 0	  0.8823	 2
-12000	 12000	 1050	 1050	 0	 0	 0	  0.7910	 1
6000	 -12000	 1050	 1300	 0	 0	 1	  1.2020	 2
-12000	 6000	 1050	 1300	 0	 1	 0	  1.9341	 1
6000	 -12000	 1050	 1550	 0	 1	 0	  0.5473	 1
6000	 -12000	 1050	 1800	 0	 0	 1	  1.4018	 1
-6000	 6000	 1050	 550	 0	 1	 1	  2.3185	 1
12000	 -6000	 1050	 1800	 1	 0	 1	  1.0510	 2
12000	 -6000	 1050	 300	 0	 1	 1	  0.2343	 2
-6000	 12000	 1050	 1050	 0	 1	 0	  2.3910	 1
-6000	 6000	 1050	 1300	 1	 0	 1	  2.1177	 2
-12000	 6000	 1050	 800	 1	 0	 1	  1.1786	 1
-12000	 6000	 1050	 1300	 0	 1	 0	  0.9851	 1
-6000	 12000	 1050	 1800	 0	 1	 0	  1.2127	 2
6000	 -6000	 1050	 1800	 0	 0	 0	  1.3879	 2
-6000	 12000	 1050	 300	 1	 0	 1	  0.5922	 1
12000	 -6000	 1050	 300	 0	 0	 0	  0.0889	 1
12000	 -6000	 1050	 550	 1	 0	 1	  0.4838	 2
12000	 -6000	 1050	 550	 0	 1	 1	  0.1314	 2
6000	 -12000	 1050	 1800	 1	 0	 1	  0.5865	 1
12000	 -12000	 1050	 1050	 0	 0	 0	  0.7705	 2
-6000	 12000	 1050	 1050	 0	 0	 0	  0.9216	 2
-6000	 12000	 1050	 1550	 0	 1	 1	  1.1441	 2
-6000	 12000	 1050	 1550	 1	 0	 0	  1.7880	 2
12000	 -12000	 1050	 300	 0	 1	 1	  0.8615	 2
-6000	 6000	 1050	 550	 0	 0	 1	  0.6335	 1
-6000	 6000	 1050	 1050	 1	 0	 0	  2.2425	 1
12000	 -6000	 1050	 1300	 0	 1	 1	  4.3137	 1
-6000	 6000	 1050	 1300	 1	 0	 1	  6.5736	 1
-12000	 6000	 1050	 1050	 0	 1	 1	  1.0089	 1
